IWG1_NAMES,TIME,LATref,LONref,ALTref,GPS_GeoidHt.3,ALTPAft.d,AltRaft.1,GS.d,TAS.d,IAS.d,MACH.d,GSZref,THDGref,TRK.d,DA.d,PITCHref,ROLLref,SA.d,AA.d,TA.d,TD.c,TTMref,PS.c,PQ.c,PCAB.1,WS.d,WD.d,UWZ.d,none,none,none,none,FLID,MISSIONID,STORMID,AccZfilterI-GPS.1,AccZfilterI-GPS.2,ACCZref,AccZI-GPS.1,AccZI-GPS.2,AltBCADDU.1,ALTGA.d,AltGPS.1,AltGPS.2,AltGPS.3,AltGPS.4,AltI-GPS.1,AltI-GPS.2,ALTPA.d,AltRa.1,AltRa.2,AltRa1.c,AltRa2.c,ASfmrWS.1,ASfmrRainRate.1,ASfmrTB.1,ASfmrTB.2,ASfmrTB.3,ASfmrTB.4,ASfmrTB.5,ASfmrTB.6,COURSEcorr.d,DV.d,GPS_AltErr.3,GPS_AltErr.4,GSXref,GSYref,GPS_Quality.3,GPS_Quality.4,HT.d,HUM_ABS.d,HUM_REL.d,IASkt.d,LatGPS.1,LatGPS.2,LatGPS.3,LatGPS.4,LatI-GPS.1,LatI-GPS.2,LonGPS.1,LonGPS.2,LonGPS.3,LonGPS.4,LonI-GPS.1,LonI-GPS.2,MDSHOUR.1,MDSMINUTE.1,MDSSECOND.1,MR.d,PDALPHA.1,PDALPHA.2,PDBETA.1,PDBETA.2,PitchI-GPS.1,PitchI-GPS.2,PitchI-GPS.3,PitchI-GPS.4,PQALPHA.1,PQBETA.1,PQM.1,PQM.2,PQM.3,PQM.4,PSM.1,PSM.2,PSURF.d,PTM.1,RollI-GPS.1,RollI-GPS.2,RollI-GPS.3,RollI-GPS.4,SfmrRainRate.1,SfmrT.6,SfmrT.7,SfmrWS.1,SST.1,Salinity.1,TASkt.d,TDM.1,TDM.2,TDM.3,THdgI-GPS.1,THdgI-GPS.2,THdgI-GPS.3,THdgI-GPS.4,THETA.d,THETAE.d,THETAV.d,TRadD.1,TRadS.1,TRKdesired.d,TTM.1,TTM.2,TVIRT.d
IWG1,20200117T123406,13.0795,-59.4805,55.3,-49.0,60.6,6.9,1.0,4.1,4.00,0.01,0.00,250.0897,249.8142,-0.28,-0.98,-0.27,1.41,9.84,32.79,20.38,32.80,1011.03,0.10,1011.1,3.07,251.6030,,,,,,20200117I1,NONE NONE,NONE,-0.01,-0.02,-0.01,-0.01,-0.02,17.62,55.24,45.11,45.11,57.28,55.33,53.64,53.64,18.48,2.10,1.90,2.10,1.90,,,,296.35,,,,,91.79,36.76,0.13,19.37,-0.93,-0.34,5.00,7.80,154.40,16.94,46.81,7.77,13.08,13.08,13.08,13.08,13.08,13.08,-59.48,-59.48,-59.48,-59.48,-59.48,-59.48,12.00,34.00,8.07,15.07,-0.06,0.06,0.00,0.03,-0.98,-1.03,-0.98,-1.03,-0.04,0.02,-0.32,0.08,-0.08,0.01,1011.41,1011.04,1017.22,1011.36,-0.27,-0.33,-0.27,-0.33,,963.00,945.00,,255.00,36.00,8.05,20.68,20.38,3.41,250.09,250.15,250.09,250.15,305.00,350.38,271.18,28.78,23.19,341.60,32.80,33.35,308.72
IWG1,20200117T123407,13.0795,-59.4806,55.4,-49.0,60.7,6.9,1.0,4.2,4.07,0.01,-0.00,250.3961,249.4440,-0.95,-0.99,-0.24,1.21,9.38,32.80,20.41,32.81,1011.03,0.10,1011.1,3.16,251.3427,,,,,,20200117I1,NONE NONE,NONE,0.02,0.00,0.02,0.02,0.00,17.63,55.27,45.11,45.11,57.27,55.36,53.64,53.64,18.50,2.10,1.90,2.10,1.90,,,,,329.57,,,,91.90,36.77,0.13,14.36,-0.91,-0.34,5.00,9.00,154.41,16.97,46.89,7.91,13.08,13.08,13.08,13.08,13.08,13.08,-59.48,-59.48,-59.48,-59.48,-59.48,-59.48,12.00,34.00,9.03,15.10,-0.06,0.06,0.00,0.03,-0.99,-1.04,-0.99,-1.04,-0.04,0.02,-0.32,0.09,-0.08,-0.01,1011.41,1011.04,1017.22,1011.36,-0.24,-0.30,-0.24,-0.30,,,,,255.00,36.00,8.21,20.67,20.41,3.41,250.40,250.46,250.40,250.46,305.01,350.47,271.18,28.80,23.58,341.34,32.81,33.35,308.72
IWG1,20200117T123408,13.0795,-59.4806,57.2,-49.0,60.6,6.8,1.0,4.2,4.08,0.01,-0.00,250.8517,250.1130,-0.74,-0.99,-0.24,0.77,9.36,32.79,20.44,32.80,1011.03,0.10,1011.1,3.17,250.7044,0.74,,,,,20200117I1,NONE NONE,NONE,-0.02,-0.04,-0.02,-0.02,-0.04,17.54,57.11,45.11,45.11,57.27,57.21,53.64,53.64,18.49,2.07,1.91,2.07,1.91,,,,,,,296.79,,90.59,38.62,0.13,5.92,-0.91,-0.33,5.00,9.00,156.27,17.00,47.00,7.93,13.08,13.08,13.08,13.08,13.08,13.08,-59.48,-59.48,-59.48,-59.48,-59.48,-59.48,12.00,34.00,10.07,15.12,-0.07,0.05,0.00,0.02,-0.99,-1.04,-0.99,-1.04,-0.04,0.02,-0.33,0.09,-0.08,-0.00,1011.43,1011.04,1017.43,1011.28,-0.24,-0.30,-0.24,-0.30,,,,,255.00,36.00,8.22,20.67,20.44,3.42,250.85,250.92,250.85,250.92,305.00,350.54,271.18,28.78,23.53,340.70,32.80,33.33,308.72
IWG1,20200117T123409,13.0795,-59.4806,55.9,-49.0,60.6,6.2,0.9,3.8,3.70,0.01,-0.00,251.4181,250.5105,-0.91,-0.97,-0.23,0.57,8.63,32.78,20.43,32.79,1011.03,0.08,1011.1,2.82,250.5207,0.58,,,,,20200117I1,NONE NONE,NONE,-0.02,0.02,-0.02,-0.02,0.02,17.42,55.85,45.11,45.11,57.27,55.94,53.64,53.64,18.46,1.90,1.90,1.90,1.90,,,296.03,,,,,,90.01,37.38,0.13,5.10,-0.88,-0.31,5.00,9.00,155.03,16.99,46.98,7.18,13.08,13.08,13.08,13.08,13.08,13.08,-59.48,-59.48,-59.48,-59.48,-59.48,-59.48,12.00,34.00,11.06,15.11,-0.06,0.07,0.00,0.02,-0.97,-1.02,-0.97,-1.02,-0.04,0.02,-0.32,0.07,-0.09,-0.04,1011.42,1011.04,1017.29,1011.28,-0.23,-0.29,-0.23,-0.29,,,,,255.00,36.00,7.44,20.69,20.43,3.41,251.42,251.48,251.42,251.48,304.99,350.50,271.18,28.74,23.62,340.52,32.79,33.33,308.71
IWG1,20200117T123410,13.0795,-59.4806,57.1,-49.0,60.6,6.2,0.9,4.1,3.97,0.01,-0.01,252.1264,250.3916,-1.73,-0.95,-0.23,2.06,9.15,32.79,20.42,32.80,1011.03,0.10,1011.1,3.11,253.0966,0.65,,,,,20200117I1,NONE NONE,NONE,0.00,-0.04,0.00,0.00,-0.04,17.53,56.97,45.11,45.11,57.27,57.07,53.64,53.64,18.47,1.90,1.90,1.90,1.90,,,,294.97,,,,,92.71,38.49,0.13,4.92,-0.85,-0.30,5.00,4.20,156.14,16.98,46.94,7.71,13.08,13.08,13.08,13.08,13.08,13.08,-59.48,-59.48,-59.48,-59.48,-59.48,-59.48,12.00,34.00,12.08,15.10,-0.06,0.08,0.01,0.02,-0.95,-1.01,-0.95,-1.01,-0.04,0.02,-0.33,0.08,-0.08,-0.02,1011.44,1011.04,1017.42,1011.29,-0.23,-0.29,-0.23,-0.29,,,,,255.00,36.00,7.99,20.69,20.42,3.41,252.13,252.19,252.13,252.19,304.99,350.48,271.18,28.74,23.55,343.10,32.80,33.34,308.71
IWG1,20200117T123411,13.0795,-59.4806,56.6,-49.0,60.5,6.2,0.8,3.7,3.58,0.01,-0.00,252.9756,251.0880,-1.89,-0.96,-0.23,2.33,9.64,32.79,20.44,32.80,1011.03,0.08,1011.2,2.77,253.6180,0.63,,,,,20200117I1,NONE NONE,NONE,-0.04,0.04,-0.04,-0.04,0.04,17.40,56.49,45.11,45.11,57.28,56.59,53.64,53.64,18.46,1.90,1.84,1.90,1.84,,,,,,295.84,,,92.53,38.03,0.13,4.36,-0.79,-0.27,5.00,9.00,155.68,16.99,46.99,6.96,13.08,13.08,13.08,13.08,13.08,13.08,-59.48,-59.48,-59.48,-59.48,-59.48,-59.48,12.00,34.00,13.07,15.12,-0.06,0.05,0.01,-0.02,-0.96,-1.01,-0.96,-1.01,-0.04,0.02,-0.32,0.07,-0.10,-0.02,1011.44,1011.04,1017.37,1011.48,-0.23,-0.29,-0.23,-0.29,,,,,255.00,36.00,7.22,20.69,20.44,3.41,252.98,253.04,252.98,253.04,304.99,350.53,271.18,28.72,23.62,343.62,32.80,33.34,308.72
IWG1,20200117T123412,13.0795,-59.4806,55.3,-49.0,60.6,6.8,0.8,3.8,3.67,0.01,-0.01,253.9789,251.8065,-2.17,-0.96,-0.21,2.75,9.78,32.80,20.44,32.80,1011.03,0.08,1011.2,2.89,254.7203,0.54,,,,,20200117I1,NONE NONE,NONE,0.02,-0.05,0.02,0.02,-0.04,17.47,55.20,45.11,45.11,57.29,55.30,53.64,53.64,18.46,2.07,1.79,2.07,1.79,,,,,,,,295.96,92.91,36.75,0.14,3.12,-0.76,-0.25,5.00,9.00,154.40,17.00,46.99,7.14,13.08,13.08,13.08,13.08,13.08,13.08,-59.48,-59.48,-59.48,-59.48,-59.48,-59.48,12.00,34.00,14.05,15.13,-0.06,0.06,0.01,0.04,-0.96,-1.01,-0.96,-1.01,-0.04,0.02,-0.33,0.07,-0.09,0.00,1011.42,1011.04,1017.22,1011.46,-0.21,-0.27,-0.21,-0.27,,,,,255.00,36.00,7.41,20.70,20.44,3.41,253.98,254.04,253.98,254.04,305.00,350.56,271.18,28.78,23.77,344.72,32.80,33.35,308.73
IWG1,20200117T123413,13.0795,-59.4806,55.6,-49.0,60.6,6.8,0.7,4.0,3.90,0.01,0.00,255.1673,251.8843,-3.28,-0.95,-0.19,2.70,10.37,32.81,20.43,32.82,1011.03,0.09,1011.2,3.17,255.5953,0.60,,,,,20200117I1,NONE NONE,NONE,-0.00,-0.00,-0.00,-0.00,0.00,17.40,55.54,45.11,45.11,57.29,55.64,53.64,53.64,18.48,2.08,1.90,2.08,1.90,,,,294.85,,,,,93.71,37.06,0.14,3.44,-0.70,-0.23,5.00,8.20,154.72,16.99,46.92,7.58,13.08,13.08,13.08,13.08,13.08,13.08,-59.48,-59.48,-59.48,-59.48,-59.48,-59.48,12.00,34.00,15.08,15.12,-0.07,0.06,0.01,0.02,-0.95,-1.00,-0.95,-1.00,-0.04,0.02,-0.32,0.08,-0.08,0.01,1011.41,1011.04,1017.26,1011.44,-0.19,-0.25,-0.19,-0.25,,,,,255.00,36.00,7.85,20.69,20.43,3.41,255.17,255.23,255.17,255.23,305.01,350.54,271.18,28.83,23.85,345.60,32.82,33.36,308.74
IWG1,20200117T123414,13.0795,-59.4806,56.0,-49.0,60.7,6.5,0.7,4.4,4.24,0.01,-0.00,256.5166,252.9583,-3.56,-0.95,-0.20,2.97,9.59,32.81,20.44,32.82,1011.03,0.11,1011.2,3.57,257.0618,0.66,,,,,20200117I1,NONE NONE,NONE,-0.01,-0.02,-0.01,-0.01,-0.02,17.47,55.86,45.11,45.11,57.27,55.96,53.64,53.64,18.49,1.98,1.90,1.98,1.90,,,,,,295.92,,,94.10,37.37,0.14,3.78,-0.65,-0.20,5.00,7.80,155.02,17.00,46.92,8.24,13.08,13.08,13.08,13.08,13.08,13.08,-59.48,-59.48,-59.48,-59.48,-59.48,-59.48,12.00,34.00,16.09,15.12,-0.07,0.06,0.01,0.02,-0.95,-1.01,-0.95,-1.01,-0.04,0.02,-0.32,0.09,-0.07,0.01,1011.39,1011.04,1017.29,1011.47,-0.20,-0.26,-0.20,-0.26,,,,,255.00,36.00,8.54,20.70,20.44,3.42,256.52,256.58,256.52,256.58,305.02,350.57,271.18,28.80,23.89,347.06,32.82,33.36,308.75
IWG1,20200117T123415,13.0795,-59.4806,56.1,-49.0,60.3,6.2,0.6,2.2,2.13,0.01,0.00,257.9267,253.8002,-4.13,-0.95,-0.16,1.72,10.13,32.84,20.45,32.84,1011.04,0.03,1011.1,1.48,252.6923,0.32,,,,,20200117I1,NONE NONE,NONE,0.00,0.01,0.00,0.00,0.01,17.43,55.96,45.11,45.11,57.22,56.06,53.64,53.64,18.38,1.90,1.90,1.90,1.90,,,,,,,296.38,,88.89,37.58,0.13,4.35,-0.61,-0.18,5.00,8.20,155.24,17.00,46.90,4.14,13.08,13.08,13.08,13.08,13.08,13.08,-59.48,-59.48,-59.48,-59.48,-59.48,-59.48,12.00,34.00,17.08,15.13,-0.07,0.06,0.00,0.01,-0.95,-1.00,-0.95,-1.00,-0.04,0.02,-0.32,0.02,-0.14,-0.03,1011.39,1011.04,1017.32,1011.40,-0.16,-0.23,-0.16,-0.23,,,,,255.00,36.00,4.30,20.70,20.45,3.43,257.93,257.99,257.93,257.99,305.04,350.62,271.18,28.82,24.03,342.69,32.84,33.38,308.77
IWG1,20200117T123416,13.0795,-59.4806,55.7,-49.0,60.5,6.2,0.6,3.8,3.70,0.01,0.00,259.5190,254.3282,-5.19,-0.96,-0.15,2.52,9.36,32.83,20.45,32.84,1011.03,0.08,1011.1,3.13,258.4510,0.58,,,,,20200117I1,NONE NONE,NONE,0.01,-0.00,0.01,0.02,-0.00,17.37,55.60,45.11,45.11,57.21,55.69,53.64,53.64,18.45,1.90,1.90,1.90,1.90,,,293.85,,,,,,94.12,37.15,0.13,2.92,-0.55,-0.15,5.00,9.00,154.81,17.01,46.92,7.20,13.08,13.08,13.08,13.08,13.08,13.08,-59.48,-59.48,-59.48,-59.48,-59.48,-59.48,12.00,34.00,18.04,15.14,-0.07,0.06,0.01,0.01,-0.96,-1.01,-0.96,-1.01,-0.04,0.02,-0.32,0.07,-0.09,-0.04,1011.39,1011.04,1017.27,1011.37,-0.15,-0.21,-0.15,-0.21,,,,,255.00,36.00,7.46,20.70,20.45,3.43,259.52,259.58,259.52,259.58,305.04,350.63,271.18,28.79,23.92,348.45,32.84,33.38,308.77
IWG1,20200117T123417,13.0795,-59.4806,55.5,-49.0,60.5,6.2,0.5,3.7,3.59,0.01,0.00,261.1681,255.6723,-5.50,-0.96,-0.15,3.85,10.13,32.84,20.43,32.85,1011.03,0.08,1011.1,3.02,261.3882,0.59,,,,,20200117I1,NONE NONE,NONE,-0.00,-0.03,-0.00,-0.00,-0.03,17.33,55.41,45.11,45.11,57.21,55.51,53.64,53.64,18.44,1.90,1.90,1.90,1.90,,,,,402.55,,,,95.72,36.97,0.13,2.92,-0.53,-0.13,5.00,9.00,154.63,16.98,46.82,6.98,13.08,13.08,13.08,13.08,13.08,13.08,-59.48,-59.48,-59.48,-59.48,-59.48,-59.48,12.00,34.00,19.08,15.11,-0.07,0.07,0.01,0.01,-0.96,-1.01,-0.96,-1.01,-0.04,0.02,-0.32,0.07,-0.10,-0.02,1011.40,1011.04,1017.25,1011.42,-0.15,-0.21,-0.15,-0.21,,,,,255.00,36.00,7.23,20.71,20.43,3.44,261.17,261.23,261.17,261.23,305.05,350.58,271.18,28.73,23.56,351.39,32.85,33.37,308.77
IWG1,20200117T123418,13.0795,-59.4806,55.5,-49.0,60.4,6.4,0.5,3.5,3.36,0.01,0.00,262.9540,257.0054,-5.95,-0.96,-0.16,8.87,10.38,32.84,20.44,32.85,1011.04,0.07,1011.1,2.80,268.4353,0.56,,,,,20200117I1,NONE NONE,NONE,0.03,0.01,0.03,0.03,0.01,17.28,55.39,44.14,45.11,57.20,55.48,53.64,53.64,18.41,1.95,1.79,1.95,1.79,,,,,,,297.25,,101.43,36.97,0.13,3.01,-0.50,-0.11,5.00,9.00,154.64,16.99,46.84,6.53,13.08,13.08,13.08,13.08,13.08,13.08,-59.48,-59.48,-59.48,-59.48,-59.48,-59.48,12.00,34.00,20.10,15.12,-0.07,0.06,0.01,0.02,-0.96,-1.01,-0.96,-1.01,-0.04,0.01,-0.32,0.06,-0.11,-0.02,1011.42,1011.05,1017.25,1011.44,-0.16,-0.22,-0.16,-0.22,,,,,255.00,36.00,6.76,20.70,20.44,3.45,262.95,263.02,262.95,263.02,305.05,350.59,271.18,28.80,23.50,358.44,32.85,33.37,308.77
IWG1,20200117T123419,13.0795,-59.4806,55.4,-49.0,60.2,6.4,0.5,2.7,2.63,0.01,0.00,264.8727,256.9987,-7.87,-0.96,-0.16,5.09,9.88,32.85,20.44,32.85,1011.04,0.04,1011.1,2.08,264.0827,0.39,,,,,20200117I1,NONE NONE,NONE,-0.01,-0.02,-0.01,-0.01,-0.02,17.07,55.28,43.89,45.11,57.19,55.37,53.64,53.64,18.36,1.94,1.80,1.94,1.80,,,,,,,,297.45,97.08,36.91,0.13,2.97,-0.48,-0.11,5.00,9.00,154.59,17.00,46.84,5.10,13.08,13.08,13.08,13.08,13.08,13.08,-59.48,-59.48,-59.48,-59.48,-59.48,-59.48,12.00,34.00,21.10,15.13,-0.07,0.09,0.01,0.01,-0.96,-1.01,-0.96,-1.01,-0.04,0.02,-0.32,0.04,-0.13,-0.06,1011.39,1011.05,1017.24,1011.41,-0.16,-0.22,-0.16,-0.22,,,,,255.00,36.00,5.28,20.69,20.44,3.47,264.87,264.93,264.87,264.93,305.05,350.61,271.18,28.81,23.59,354.08,32.85,33.38,308.78
IWG1,20200117T123420,13.0795,-59.4806,55.3,-49.0,60.2,6.6,0.5,3.1,2.96,0.01,0.00,266.8880,260.5377,-6.35,-0.96,-0.15,5.20,10.35,32.84,20.43,32.85,1011.04,0.05,1011.2,2.43,266.2628,0.41,,,,,20200117I1,NONE NONE,NONE,-0.03,-0.01,-0.03,-0.03,-0.01,17.07,55.22,43.89,45.11,57.18,55.32,53.64,53.64,18.36,2.00,1.79,2.00,1.79,,,,295.67,,,,,95.73,36.86,0.13,2.86,-0.46,-0.08,5.00,9.00,154.53,16.98,46.81,5.75,13.08,13.08,13.08,13.08,13.08,13.08,-59.48,-59.48,-59.48,-59.48,-59.48,-59.48,12.00,34.00,22.11,15.11,-0.07,0.06,0.01,0.02,-0.96,-1.01,-0.96,-1.01,-0.04,0.02,-0.32,0.05,-0.12,-0.08,1011.41,1011.05,1017.23,1011.38,-0.15,-0.21,-0.15,-0.21,,,,,255.00,36.00,5.95,20.69,20.43,3.48,266.89,266.95,266.89,266.95,305.05,350.57,271.18,28.73,23.50,356.26,32.85,33.38,308.77
IWG1,20200117T123421,13.0795,-59.4806,55.3,-49.0,60.2,6.7,0.5,3.0,2.92,0.01,0.00,269.0675,260.6449,-8.42,-0.93,-0.16,8.15,9.70,32.85,20.41,32.85,1011.04,0.05,1011.2,2.39,271.7345,-0.03,,,,,20200117I1,NONE NONE,NONE,-0.02,0.03,-0.02,-0.02,0.03,17.07,55.17,43.89,45.11,57.18,55.27,53.64,53.64,18.35,2.05,1.90,2.05,1.90,,,,,,294.96,,,-258.91,36.82,0.13,3.16,-0.46,-0.08,5.00,9.00,154.49,16.97,46.77,5.68,13.08,13.08,13.08,13.08,13.08,13.08,-59.48,-59.48,-59.48,-59.48,-59.48,-59.48,12.00,34.00,23.09,15.10,-0.07,0.07,0.02,0.01,-0.93,-0.98,-0.93,-0.98,-0.04,0.01,-0.31,0.04,-0.12,-0.04,1011.45,1011.05,1017.23,1011.41,-0.16,-0.22,-0.16,-0.22,,,,,255.00,36.00,5.89,20.69,20.41,3.48,269.07,269.13,269.07,269.13,305.05,350.54,271.18,28.72,23.42,1.73,32.85,33.37,308.77
IWG1,20200117T123422,13.0795,-59.4807,55.4,-49.0,60.3,6.8,0.5,2.9,2.75,0.01,0.00,271.6153,261.4228,-10.19,-0.91,-0.16,7.95,10.13,32.85,20.42,32.85,1011.04,0.05,1011.2,2.15,272.5147,-0.23,,,,,20200117I1,NONE NONE,NONE,-0.00,-0.00,-0.00,-0.00,-0.01,17.16,55.27,44.87,45.11,57.17,55.37,53.64,53.64,18.37,2.08,1.91,2.08,1.91,,,,,,,,295.97,-258.91,36.90,0.13,3.09,-0.51,-0.08,5.00,9.00,154.57,16.97,46.77,5.34,13.08,13.08,13.08,13.08,13.08,13.08,-59.48,-59.48,-59.48,-59.48,-59.48,-59.48,12.00,34.00,24.10,15.10,-0.06,0.08,0.02,0.04,-0.91,-0.96,-0.91,-0.96,-0.04,0.02,-0.31,0.04,-0.12,-0.02,1011.46,1011.05,1017.24,1011.43,-0.16,-0.22,-0.16,-0.22,,,,,255.00,36.00,5.54,20.68,20.42,3.49,271.62,271.68,271.62,271.68,305.05,350.55,271.18,28.82,23.40,2.51,32.85,33.37,308.78
IWG1,20200117T123423,13.0795,-59.4807,55.3,-49.0,60.2,6.2,0.5,2.5,2.44,0.01,0.00,274.6678,264.1274,-10.54,-0.92,-0.16,10.95,9.19,32.85,20.42,32.85,1011.04,0.04,1011.2,1.77,275.8294,-0.39,,,,,20200117I1,NONE NONE,NONE,0.01,0.03,0.01,0.01,0.03,17.15,55.19,45.11,45.11,57.17,55.28,53.64,53.64,18.34,1.90,1.90,1.90,1.90,,,,295.53,,,,,-258.30,36.84,0.13,3.05,-0.53,-0.05,5.00,9.00,154.52,16.98,46.78,4.75,13.08,13.08,13.08,13.08,13.08,13.08,-59.48,-59.48,-59.48,-59.48,-59.48,-59.48,12.00,34.00,25.09,15.11,-0.06,0.05,0.04,0.00,-0.92,-0.97,-0.92,-0.97,-0.04,0.03,-0.31,0.03,-0.13,-0.03,1011.46,1011.05,1017.23,1011.45,-0.16,-0.22,-0.16,-0.22,,963.00,945.00,,255.00,36.00,4.92,20.68,20.42,3.49,274.67,274.73,274.67,274.73,305.06,350.57,271.18,28.75,23.63,5.83,32.85,33.39,308.78
IWG1,20200117T123424,13.0795,-59.4807,55.3,-49.0,60.3,6.5,0.5,2.8,2.70,0.01,0.00,278.2534,265.9144,-12.34,-0.92,-0.15,11.77,9.63,32.85,20.43,32.85,1011.04,0.04,1011.2,2.00,279.5492,-0.38,,,,,20200117I1,NONE NONE,NONE,-0.01,-0.01,-0.01,-0.01,-0.01,17.28,55.23,45.11,45.11,57.17,55.33,53.64,53.64,18.39,1.98,1.90,1.98,1.90,,,,,377.18,,,,-256.37,36.84,0.13,2.63,-0.53,-0.04,5.00,9.00,154.51,16.99,46.81,5.25,13.08,13.08,13.08,13.08,13.08,13.08,-59.48,-59.48,-59.48,-59.48,-59.48,-59.48,12.00,34.00,26.04,15.12,-0.06,0.06,0.03,0.02,-0.92,-0.97,-0.92,-0.97,-0.04,0.02,-0.31,0.04,-0.13,-0.03,1011.46,1011.05,1017.23,1011.45,-0.15,-0.21,-0.15,-0.21,,,,,255.00,36.00,5.44,20.70,20.43,3.49,278.25,278.31,278.25,278.31,305.05,350.59,271.18,28.68,23.63,9.55,32.85,33.38,308.78
IWG1,20200117T123425,13.0795,-59.4807,52.6,-49.0,60.4,6.9,0.5,3.3,3.22,0.01,0.00,282.2955,269.5096,-12.79,-0.88,-0.15,2.81,9.81,32.85,20.44,32.85,1011.03,0.06,1011.2,2.60,272.9267,-0.48,,,,,20200117I1,NONE NONE,NONE,-0.02,0.02,-0.02,-0.02,0.02,17.33,52.55,45.11,45.11,57.17,52.64,53.64,53.64,18.42,2.09,1.92,2.09,1.92,,,,,,295.47,,,-266.58,34.12,0.13,11.60,-0.53,-0.00,5.00,8.60,151.79,16.99,46.84,6.26,13.08,13.08,13.08,13.08,13.08,13.08,-59.48,-59.48,-59.48,-59.48,-59.48,-59.48,12.00,34.00,27.06,15.12,-0.06,0.06,0.01,0.01,-0.88,-0.93,-0.88,-0.93,-0.04,0.02,-0.31,0.05,-0.11,-0.02,1011.48,1011.04,1016.93,1011.39,-0.15,-0.21,-0.15,-0.21,,,,,255.00,36.00,6.50,20.69,20.44,3.49,282.30,282.36,282.30,282.36,305.05,350.60,271.18,28.84,23.69,2.93,32.85,33.37,308.78
IWG1,20200117T123426,13.0795,-59.4807,54.8,-49.0,60.2,6.4,0.6,1.3,1.28,0.00,-0.00,286.7684,272.8243,-13.94,-0.82,-0.17,-2.46,8.05,32.84,20.43,32.84,1011.04,0.01,1011.2,0.88,234.2548,-0.94,,,,,20200117I1,NONE NONE,NONE,0.00,-0.00,0.00,0.00,-0.00,17.37,54.65,45.11,45.11,57.19,54.75,53.64,53.64,18.36,1.95,1.90,1.95,1.90,,,,,,,,296.94,51.43,36.30,0.13,4.56,-0.57,0.03,5.00,9.00,153.97,16.99,46.83,2.49,13.08,13.08,13.08,13.08,13.08,13.08,-59.48,-59.48,-59.48,-59.48,-59.48,-59.48,12.00,34.00,28.05,15.11,-0.06,0.06,-0.01,0.03,-0.82,-0.87,-0.82,-0.87,-0.04,0.01,-0.30,-0.00,-0.16,-0.01,1011.46,1011.04,1017.17,1011.41,-0.17,-0.23,-0.17,-0.23,,,,,255.00,36.00,2.56,20.70,20.43,3.48,286.77,286.83,286.77,286.83,305.04,350.57,271.18,28.81,23.83,324.25,32.84,33.36,308.77
IWG1,20200117T123427,13.0795,-59.4807,55.0,-49.0,60.2,6.2,0.6,1.0,0.97,0.00,-0.00,291.6905,276.7314,-14.96,-0.75,-0.17,-14.84,8.94,32.84,20.43,32.84,1011.04,0.01,1011.1,0.97,212.0659,-0.85,,,,,20200117I1,NONE NONE,NONE,0.00,0.07,0.00,0.00,0.07,17.37,54.87,45.11,45.11,57.18,54.96,53.64,53.64,18.34,1.90,1.86,1.90,1.86,,,,295.28,,,,,25.33,36.53,0.13,3.72,-0.59,0.07,5.00,9.00,154.20,16.99,46.82,1.89,13.08,13.08,13.08,13.08,13.08,13.08,-59.48,-59.48,-59.48,-59.48,-59.48,-59.48,12.00,34.00,29.04,15.12,-0.06,0.06,-0.03,0.02,-0.75,-0.80,-0.75,-0.80,-0.04,0.02,-0.31,0.00,-0.16,-0.04,1011.42,1011.05,1017.20,1011.37,-0.17,-0.23,-0.17,-0.23,,,,,255.00,36.00,2.00,20.70,20.43,3.48,291.69,291.75,291.69,291.75,305.05,350.58,271.18,28.83,23.86,302.07,32.84,33.37,308.77
IWG1,20200117T123428,13.0795,-59.4807,55.5,-49.0,60.2,6.2,0.6,0.8,0.78,0.00,0.00,296.8852,282.4130,-14.47,-0.73,-0.18,-31.25,8.86,32.85,20.44,32.85,1011.04,0.00,1011.1,1.15,200.6250,-0.91,,,,,20200117I1,NONE NONE,NONE,-0.00,0.03,-0.00,-0.00,0.03,17.37,55.44,45.11,45.11,57.19,55.53,53.64,53.64,18.35,1.90,1.90,1.90,1.90,,,,,,295.08,,,8.21,37.09,0.13,3.10,-0.60,0.13,5.00,9.00,154.76,16.99,46.83,1.52,13.08,13.08,13.08,13.08,13.08,13.08,-59.48,-59.48,-59.48,-59.48,-59.48,-59.48,12.00,34.00,30.06,15.12,-0.06,0.05,-0.08,-0.05,-0.73,-0.78,-0.73,-0.78,-0.04,0.02,-0.33,0.00,-0.16,-0.05,1011.39,1011.04,1017.26,1011.35,-0.18,-0.24,-0.18,-0.24,,,,,255.00,36.00,1.61,20.69,20.44,3.46,296.89,296.94,296.89,296.94,305.05,350.60,271.18,28.76,23.15,290.62,32.85,33.38,308.78
